Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 1900:, hard_loss_metric=0.24051258, hard_loss_metric=0.24051258, full_loss_metric=0.17879385, full_loss_num=5000.83837891, mean_dist=2.35184860, lr=0.000100, hard or full='full'
iter 25600:, hard_loss_metric=0.28633189, hard_loss_metric=0.28633189, full_loss_metric=0.18341392, full_loss_num=1006.60174561, mean_dist=1.93896449, lr=0.000100, hard or full='full'
iter 25700:, hard_loss_metric=0.28865197, hard_loss_metric=0.28865197, full_loss_metric=0.18423487, full_loss_num=1016.90661621, mean_dist=1.92500472, lr=0.000100, hard or full='full'
iter 25800:, hard_loss_metric=0.28982636, hard_loss_metric=0.28982636, full_loss_metric=0.18426754, full_loss_num=1038.73864746, mean_dist=1.93858838, lr=0.000100, hard or full='full'
iter 25900:, hard_loss_metric=0.28495187, hard_loss_metric=0.28495187, full_loss_metric=0.18314478, full_loss_num=1007.04711914, mean_dist=1.94040406, lr=0.000100, hard or full='full'
0:11:42.598778
iter 26000:, hard_loss_metric=0.28657505, hard_loss_metric=0.28657505, full_loss_metric=0.18449134, full_loss_num=1012.96154785, mean_dist=1.95394456, lr=0.000100, hard or full='full'
iter 26100:, hard_loss_metric=0.29419291, hard_loss_metric=0.29419291, full_loss_metric=0.18566056, full_loss_num=1034.66809082, mean_dist=1.92779040, lr=0.000100, hard or full='full'
iter 26200:, hard_loss_metric=0.29420242, hard_loss_metric=0.29420242, full_loss_metric=0.18551488, full_loss_num=1021.51391602, mean_dist=1.94473279, lr=0.000100, hard or full='full'
Initialzing...
Initializing data source...
Loading training data...
Data initialization complete.
Initializing model...
Model initialization complete.
Training START
iter 26300:, hard_loss_metric=0.28924218, hard_loss_metric=0.28924218, full_loss_metric=0.18437603, full_loss_num=1035.89416504, mean_dist=1.94481182, lr=0.000100, hard or full='full'
iter 26400:, hard_loss_metric=0.28480485, hard_loss_metric=0.28480485, full_loss_metric=0.18540984, full_loss_num=979.65319824, mean_dist=1.95671773, lr=0.000100, hard or full='full'
iter 26500:, hard_loss_metric=0.29738420, hard_loss_metric=0.29738420, full_loss_metric=0.18562227, full_loss_num=1077.48779297, mean_dist=1.91843903, lr=0.000100, hard or full='full'
iter 26600:, hard_loss_metric=0.28754744, hard_loss_metric=0.28754744, full_loss_metric=0.18192798, full_loss_num=1016.32836914, mean_dist=1.95347750, lr=0.000100, hard or full='full'
iter 26700:, hard_loss_metric=0.27827707, hard_loss_metric=0.27827707, full_loss_metric=0.18413736, full_loss_num=965.88122559, mean_dist=1.97611690, lr=0.000100, hard or full='full'
iter 26800:, hard_loss_metric=0.29165566, hard_loss_metric=0.29165566, full_loss_metric=0.18201447, full_loss_num=1047.71411133, mean_dist=1.92541826, lr=0.000100, hard or full='full'
iter 26900:, hard_loss_metric=0.29752627, hard_loss_metric=0.29752627, full_loss_metric=0.18723392, full_loss_num=1047.11987305, mean_dist=1.95571804, lr=0.000100, hard or full='full'
0:21:24.280572
iter 27000:, hard_loss_metric=0.29087350, hard_loss_metric=0.29087350, full_loss_metric=0.18389043, full_loss_num=1018.69702148, mean_dist=1.98000884, lr=0.000100, hard or full='full'
iter 27100:, hard_loss_metric=0.28595525, hard_loss_metric=0.28595525, full_loss_metric=0.18303086, full_loss_num=1006.00915527, mean_dist=1.98550308, lr=0.000100, hard or full='full'
iter 27200:, hard_loss_metric=0.27155861, hard_loss_metric=0.27155861, full_loss_metric=0.18309724, full_loss_num=907.55126953, mean_dist=2.01047111, lr=0.000100, hard or full='full'
iter 27300:, hard_loss_metric=0.28700292, hard_loss_metric=0.28700292, full_loss_metric=0.18514457, full_loss_num=993.51739502, mean_dist=1.95715499, lr=0.000100, hard or full='full'
iter 27400:, hard_loss_metric=0.27712530, hard_loss_metric=0.27712530, full_loss_metric=0.18521886, full_loss_num=919.87908936, mean_dist=2.02273035, lr=0.000100, hard or full='full'
iter 27500:, hard_loss_metric=0.29266143, hard_loss_metric=0.29266143, full_loss_metric=0.18797651, full_loss_num=998.24029541, mean_dist=1.98664629, lr=0.000100, hard or full='full'
iter 27600:, hard_loss_metric=0.29000145, hard_loss_metric=0.29000145, full_loss_metric=0.18575940, full_loss_num=997.66638184, mean_dist=1.98383296, lr=0.000100, hard or full='full'
iter 27700:, hard_loss_metric=0.27948546, hard_loss_metric=0.27948546, full_loss_metric=0.18343236, full_loss_num=944.49993896, mean_dist=1.99901891, lr=0.000100, hard or full='full'
iter 27800:, hard_loss_metric=0.29120654, hard_loss_metric=0.29120654, full_loss_metric=0.18310705, full_loss_num=1017.29663086, mean_dist=1.96356845, lr=0.000100, hard or full='full'
iter 27900:, hard_loss_metric=0.29087317, hard_loss_metric=0.29087317, full_loss_metric=0.18789306, full_loss_num=1039.05541992, mean_dist=1.99510741, lr=0.000100, hard or full='full'
0:26:46.244100
iter 28000:, hard_loss_metric=0.28107905, hard_loss_metric=0.28107905, full_loss_metric=0.18523686, full_loss_num=958.64184570, mean_dist=2.00099635, lr=0.000100, hard or full='full'
iter 28100:, hard_loss_metric=0.28305590, hard_loss_metric=0.28305590, full_loss_metric=0.18695164, full_loss_num=941.46954346, mean_dist=2.02154160, lr=0.000100, hard or full='full'
iter 28200:, hard_loss_metric=0.28860164, hard_loss_metric=0.28860164, full_loss_metric=0.18515123, full_loss_num=1002.30773926, mean_dist=2.00981545, lr=0.000100, hard or full='full'
iter 28300:, hard_loss_metric=0.29511589, hard_loss_metric=0.29511589, full_loss_metric=0.18840717, full_loss_num=1016.29235840, mean_dist=1.98390758, lr=0.000100, hard or full='full'
iter 28400:, hard_loss_metric=0.29944503, hard_loss_metric=0.29944503, full_loss_metric=0.18695886, full_loss_num=1038.97033691, mean_dist=2.00049520, lr=0.000100, hard or full='full'
iter 28500:, hard_loss_metric=0.28552106, hard_loss_metric=0.28552106, full_loss_metric=0.18420753, full_loss_num=965.42584229, mean_dist=1.99623036, lr=0.000100, hard or full='full'
iter 28600:, hard_loss_metric=0.26765907, hard_loss_metric=0.26765907, full_loss_metric=0.18010691, full_loss_num=873.86419678, mean_dist=2.04344535, lr=0.000100, hard or full='full'
iter 28700:, hard_loss_metric=0.27540666, hard_loss_metric=0.27540666, full_loss_metric=0.18380630, full_loss_num=927.12005615, mean_dist=2.01314282, lr=0.000100, hard or full='full'
iter 28800:, hard_loss_metric=0.28736150, hard_loss_metric=0.28736150, full_loss_metric=0.18324648, full_loss_num=1023.44329834, mean_dist=1.98642588, lr=0.000100, hard or full='full'
iter 28900:, hard_loss_metric=0.28346244, hard_loss_metric=0.28346244, full_loss_metric=0.18610518, full_loss_num=941.10034180, mean_dist=2.02928662, lr=0.000100, hard or full='full'
0:26:40.609564
iter 29000:, hard_loss_metric=0.27982312, hard_loss_metric=0.27982312, full_loss_metric=0.18540956, full_loss_num=928.96765137, mean_dist=2.04195929, lr=0.000100, hard or full='full'
iter 29100:, hard_loss_metric=0.28849000, hard_loss_metric=0.28849000, full_loss_metric=0.18732689, full_loss_num=977.17321777, mean_dist=2.05748105, lr=0.000100, hard or full='full'
iter 29200:, hard_loss_metric=0.28913844, hard_loss_metric=0.28913844, full_loss_metric=0.18544352, full_loss_num=1009.47583008, mean_dist=1.99657965, lr=0.000100, hard or full='full'
iter 29300:, hard_loss_metric=0.28698778, hard_loss_metric=0.28698778, full_loss_metric=0.18719757, full_loss_num=990.88757324, mean_dist=2.00382662, lr=0.000100, hard or full='full'
iter 29400:, hard_loss_metric=0.29235789, hard_loss_metric=0.29235789, full_loss_metric=0.18878958, full_loss_num=961.72576904, mean_dist=2.02749062, lr=0.000100, hard or full='full'
iter 29500:, hard_loss_metric=0.28345057, hard_loss_metric=0.28345057, full_loss_metric=0.18760721, full_loss_num=927.74255371, mean_dist=2.04843831, lr=0.000100, hard or full='full'
iter 29600:, hard_loss_metric=0.28260282, hard_loss_metric=0.28260282, full_loss_metric=0.18528926, full_loss_num=955.84802246, mean_dist=2.02127886, lr=0.000100, hard or full='full'
iter 29700:, hard_loss_metric=0.27211133, hard_loss_metric=0.27211133, full_loss_metric=0.18448330, full_loss_num=900.28936768, mean_dist=2.06101894, lr=0.000100, hard or full='full'
iter 29800:, hard_loss_metric=0.27736780, hard_loss_metric=0.27736780, full_loss_metric=0.18411343, full_loss_num=930.30645752, mean_dist=2.04272723, lr=0.000100, hard or full='full'
iter 29900:, hard_loss_metric=0.27819631, hard_loss_metric=0.27819631, full_loss_metric=0.18626070, full_loss_num=915.30828857, mean_dist=2.05222487, lr=0.000100, hard or full='full'
0:26:49.315435
iter 30000:, hard_loss_metric=0.28423870, hard_loss_metric=0.28423870, full_loss_metric=0.18820408, full_loss_num=955.63897705, mean_dist=2.04381204, lr=0.000100, hard or full='full'
iter 30100:, hard_loss_metric=0.28978685, hard_loss_metric=0.28978685, full_loss_metric=0.18749692, full_loss_num=971.24963379, mean_dist=2.02793980, lr=0.000100, hard or full='full'
iter 30200:, hard_loss_metric=0.26834944, hard_loss_metric=0.26834944, full_loss_metric=0.18223470, full_loss_num=886.78540039, mean_dist=2.05791640, lr=0.000100, hard or full='full'
iter 30300:, hard_loss_metric=0.27713105, hard_loss_metric=0.27713105, full_loss_metric=0.18503593, full_loss_num=914.98327637, mean_dist=2.03237391, lr=0.000100, hard or full='full'
iter 30400:, hard_loss_metric=0.28609574, hard_loss_metric=0.28609574, full_loss_metric=0.18577042, full_loss_num=1006.49548340, mean_dist=2.04019690, lr=0.000100, hard or full='full'
iter 30500:, hard_loss_metric=0.29157484, hard_loss_metric=0.29157484, full_loss_metric=0.18698509, full_loss_num=955.01092529, mean_dist=2.05741525, lr=0.000100, hard or full='full'
iter 30600:, hard_loss_metric=0.28710312, hard_loss_metric=0.28710312, full_loss_metric=0.18571104, full_loss_num=962.60388184, mean_dist=2.01765656, lr=0.000100, hard or full='full'
iter 30700:, hard_loss_metric=0.27950481, hard_loss_metric=0.27950481, full_loss_metric=0.18509634, full_loss_num=915.04998779, mean_dist=2.05706906, lr=0.000100, hard or full='full'
iter 30800:, hard_loss_metric=0.27897093, hard_loss_metric=0.27897093, full_loss_metric=0.18734583, full_loss_num=941.67150879, mean_dist=2.04894614, lr=0.000100, hard or full='full'
iter 30900:, hard_loss_metric=0.28291786, hard_loss_metric=0.28291786, full_loss_metric=0.18517031, full_loss_num=953.70935059, mean_dist=2.06921792, lr=0.000100, hard or full='full'
0:26:57.354121
iter 31000:, hard_loss_metric=0.28473645, hard_loss_metric=0.28473645, full_loss_metric=0.18534781, full_loss_num=971.39117432, mean_dist=2.04938531, lr=0.000100, hard or full='full'
iter 31100:, hard_loss_metric=0.28476998, hard_loss_metric=0.28476998, full_loss_metric=0.18721472, full_loss_num=978.31445312, mean_dist=2.04698038, lr=0.000100, hard or full='full'
iter 31200:, hard_loss_metric=0.27579501, hard_loss_metric=0.27579501, full_loss_metric=0.18259209, full_loss_num=928.91033936, mean_dist=2.04805994, lr=0.000100, hard or full='full'
iter 31300:, hard_loss_metric=0.28223065, hard_loss_metric=0.28223065, full_loss_metric=0.18549640, full_loss_num=960.76483154, mean_dist=2.04385018, lr=0.000100, hard or full='full'
iter 31400:, hard_loss_metric=0.28357863, hard_loss_metric=0.28357863, full_loss_metric=0.18519056, full_loss_num=931.11602783, mean_dist=2.06794238, lr=0.000100, hard or full='full'
iter 31500:, hard_loss_metric=0.28067401, hard_loss_metric=0.28067401, full_loss_metric=0.18419132, full_loss_num=949.89294434, mean_dist=2.05494809, lr=0.000100, hard or full='full'
iter 31600:, hard_loss_metric=0.27460888, hard_loss_metric=0.27460888, full_loss_metric=0.18299805, full_loss_num=910.63940430, mean_dist=2.04738617, lr=0.000100, hard or full='full'
iter 31700:, hard_loss_metric=0.27325729, hard_loss_metric=0.27325729, full_loss_metric=0.18457058, full_loss_num=900.40344238, mean_dist=2.06966519, lr=0.000100, hard or full='full'
iter 31800:, hard_loss_metric=0.28700513, hard_loss_metric=0.28700513, full_loss_metric=0.18778493, full_loss_num=946.70648193, mean_dist=2.07297564, lr=0.000100, hard or full='full'
iter 31900:, hard_loss_metric=0.28119069, hard_loss_metric=0.28119069, full_loss_metric=0.18228832, full_loss_num=938.76861572, mean_dist=2.03869605, lr=0.000100, hard or full='full'
0:27:05.132215
iter 32000:, hard_loss_metric=0.27301717, hard_loss_metric=0.27301717, full_loss_metric=0.18358436, full_loss_num=928.31213379, mean_dist=2.06780839, lr=0.000100, hard or full='full'
iter 32100:, hard_loss_metric=0.28166983, hard_loss_metric=0.28166983, full_loss_metric=0.18635949, full_loss_num=934.52484131, mean_dist=2.07153893, lr=0.000100, hard or full='full'
iter 32200:, hard_loss_metric=0.28729197, hard_loss_metric=0.28729197, full_loss_metric=0.18697506, full_loss_num=970.44091797, mean_dist=2.05401134, lr=0.000100, hard or full='full'
iter 32300:, hard_loss_metric=0.26747340, hard_loss_metric=0.26747340, full_loss_metric=0.18506430, full_loss_num=835.91516113, mean_dist=2.10617733, lr=0.000100, hard or full='full'
iter 32400:, hard_loss_metric=0.29366660, hard_loss_metric=0.29366660, full_loss_metric=0.18800436, full_loss_num=989.66442871, mean_dist=2.06416845, lr=0.000100, hard or full='full'
iter 32500:, hard_loss_metric=0.27649590, hard_loss_metric=0.27649590, full_loss_metric=0.18307455, full_loss_num=924.47290039, mean_dist=2.07289648, lr=0.000100, hard or full='full'
iter 32600:, hard_loss_metric=0.30304837, hard_loss_metric=0.30304837, full_loss_metric=0.19152728, full_loss_num=1033.32385254, mean_dist=2.05515623, lr=0.000100, hard or full='full'
iter 32700:, hard_loss_metric=0.26646838, hard_loss_metric=0.26646838, full_loss_metric=0.18251337, full_loss_num=883.58795166, mean_dist=2.09850836, lr=0.000100, hard or full='full'
iter 32800:, hard_loss_metric=0.28774947, hard_loss_metric=0.28774947, full_loss_metric=0.18941025, full_loss_num=962.71411133, mean_dist=2.07290840, lr=0.000100, hard or full='full'
iter 32900:, hard_loss_metric=0.27900025, hard_loss_metric=0.27900025, full_loss_metric=0.18504053, full_loss_num=930.06805420, mean_dist=2.07605696, lr=0.000100, hard or full='full'
0:27:04.444135
iter 33000:, hard_loss_metric=0.27258420, hard_loss_metric=0.27258420, full_loss_metric=0.18322368, full_loss_num=902.41320801, mean_dist=2.08646941, lr=0.000100, hard or full='full'
iter 33100:, hard_loss_metric=0.27541360, hard_loss_metric=0.27541360, full_loss_metric=0.18302497, full_loss_num=886.61029053, mean_dist=2.09992909, lr=0.000100, hard or full='full'
iter 33200:, hard_loss_metric=0.28171015, hard_loss_metric=0.28171015, full_loss_metric=0.18658529, full_loss_num=953.79486084, mean_dist=2.07856131, lr=0.000100, hard or full='full'
iter 33300:, hard_loss_metric=0.28046012, hard_loss_metric=0.28046012, full_loss_metric=0.18596731, full_loss_num=913.54095459, mean_dist=2.10467839, lr=0.000100, hard or full='full'
iter 33400:, hard_loss_metric=0.28909796, hard_loss_metric=0.28909796, full_loss_metric=0.18871945, full_loss_num=974.84228516, mean_dist=2.10144281, lr=0.000100, hard or full='full'
iter 33500:, hard_loss_metric=0.27124429, hard_loss_metric=0.27124429, full_loss_metric=0.18537508, full_loss_num=850.38317871, mean_dist=2.12651587, lr=0.000100, hard or full='full'
iter 33600:, hard_loss_metric=0.27856162, hard_loss_metric=0.27856162, full_loss_metric=0.18649715, full_loss_num=904.80895996, mean_dist=2.08616590, lr=0.000100, hard or full='full'
iter 33700:, hard_loss_metric=0.27897498, hard_loss_metric=0.27897498, full_loss_metric=0.18789776, full_loss_num=920.15704346, mean_dist=2.10741925, lr=0.000100, hard or full='full'
iter 33800:, hard_loss_metric=0.27426744, hard_loss_metric=0.27426744, full_loss_metric=0.18305729, full_loss_num=871.81390381, mean_dist=2.11588144, lr=0.000100, hard or full='full'
iter 33900:, hard_loss_metric=0.27109087, hard_loss_metric=0.27109087, full_loss_metric=0.18612425, full_loss_num=891.31872559, mean_dist=2.11136913, lr=0.000100, hard or full='full'
0:27:03.472610
iter 34000:, hard_loss_metric=0.29215744, hard_loss_metric=0.29215744, full_loss_metric=0.18729562, full_loss_num=1000.65826416, mean_dist=2.07109642, lr=0.000100, hard or full='full'
iter 34100:, hard_loss_metric=0.28306901, hard_loss_metric=0.28306901, full_loss_metric=0.18521282, full_loss_num=936.30584717, mean_dist=2.09430504, lr=0.000100, hard or full='full'
iter 34200:, hard_loss_metric=0.27476314, hard_loss_metric=0.27476314, full_loss_metric=0.18629389, full_loss_num=904.74835205, mean_dist=2.09977722, lr=0.000100, hard or full='full'
iter 34300:, hard_loss_metric=0.28290772, hard_loss_metric=0.28290772, full_loss_metric=0.18844275, full_loss_num=927.83172607, mean_dist=2.10806417, lr=0.000100, hard or full='full'
iter 34400:, hard_loss_metric=0.28928956, hard_loss_metric=0.28928956, full_loss_metric=0.19032085, full_loss_num=943.64843750, mean_dist=2.10998583, lr=0.000100, hard or full='full'
iter 34500:, hard_loss_metric=0.28116921, hard_loss_metric=0.28116921, full_loss_metric=0.18587686, full_loss_num=940.54290771, mean_dist=2.10664010, lr=0.000100, hard or full='full'
iter 34600:, hard_loss_metric=0.28487948, hard_loss_metric=0.28487948, full_loss_metric=0.18702888, full_loss_num=960.70111084, mean_dist=2.08573008, lr=0.000100, hard or full='full'
iter 34700:, hard_loss_metric=0.28488818, hard_loss_metric=0.28488818, full_loss_metric=0.18742099, full_loss_num=936.79125977, mean_dist=2.10793972, lr=0.000100, hard or full='full'
iter 34800:, hard_loss_metric=0.27911153, hard_loss_metric=0.27911153, full_loss_metric=0.18713354, full_loss_num=903.55938721, mean_dist=2.11707592, lr=0.000100, hard or full='full'
iter 34900:, hard_loss_metric=0.27754280, hard_loss_metric=0.27754280, full_loss_metric=0.18693931, full_loss_num=902.62091064, mean_dist=2.11449504, lr=0.000100, hard or full='full'
0:27:02.921895
iter 35000:, hard_loss_metric=0.27628022, hard_loss_metric=0.27628022, full_loss_metric=0.18559080, full_loss_num=904.81219482, mean_dist=2.10855341, lr=0.000100, hard or full='full'
